349	10	1	2	0	3	5
349	10	3	2	0	13	5
349	10	4	2	0	12	5
349	10	5	2	0	138	5
349	10	6	2	0	150	5
349	10	7	2	0	147	5
349	10	9	2	0	27	5
349	10	10	2	0	29	5
349	10	11	2	0	31	5
349	10	12	2	0	33	5
349	10	13	2	0	35	5
349	10	14	2	0	37	5
349	10	15	2	0	113	5
349	10	16	2	0	17	5
349	10	17	2	0	143	5
349	10	18	2	0	152	5
349	10	19	2	0	151	5
349	10	20	2	0	254	5
349	10	21	2	0	255	5
349	10	22	2	0	18	5
349	10	31	2	0	23	5
349	10	32	1359	0	0	1
349	10	33	2	0	4	5
349	10	34	2	0	10	5
349	10	35	2	0	11	5
349	10	36	2	0	21	5
349	10	37	2	0	71	5
349	10	38	2	0	72	5
349	10	39	2	0	73	5
349	10	40	2	0	74	5
349	10	41	2	0	85	5
349	10	42	2	0	86	5
349	10	43	2	0	87	5
349	10	44	2	0	89	5
349	10	45	2	0	90	5
349	10	46	2	0	104	5
349	10	47	2	0	105	5
349	10	48	2	0	106	5
349	10	49	2	0	109	5
349	10	50	2	0	110	5
349	10	51	2	0	112	5
349	10	52	2	0	111	5
349	10	53	2	0	40	5
349	10	54	2	0	39	5
349	10	55	2	0	22	5
349	10	56	2	0	100	5
349	10	57	2	0	25	5
349	10	58	2	0	101	5
349	10	59	2	0	286	5
349	10	60	2	0	287	5
349	10	61	2	0	53	5
349	10	62	2	0	54	5
349	10	63	2	0	88	5
349	10	65	2	0	52	5
349	10	66	2	0	120	5
349	10	67	2897	0	0	1
349	10	68	61	0	0	1
349	10	69	70	0	0	1
349	10	72	2	0	103	5
349	10	75	2	0	166	12
349	10	76	2	0	144	5
349	10	77	2	0	253	5
349	10	78	253	0	0	1
349	10	79	256	0	0	1
349	10	80	2	0	118	5
349	10	81	260	0	0	1
349	10	82	2	0	162	5
349	10	83	273	0	0	1
349	10	84	2	0	163	5
349	10	91	2	0	55	5
349	10	92	2	0	75	5
349	10	93	2	0	19	5
349	10	94	183	0	0	1
349	10	95	2	0	51	5
349	10	96	355	0	0	1
349	10	97	2	0	292	5
349	10	98	2	0	148	5
349	10	99	2	0	256	5
349	10	100	2	0	257	5
349	10	101	2	0	258	5
349	10	102	2	0	259	5
349	10	103	2	0	260	5
349	10	104	2	0	50	5
349	10	105	2	0	261	5
349	10	106	518	0	0	1
349	10	107	2	0	262	5
349	10	108	2	0	263	5
349	10	109	2	0	264	5
349	10	110	2	0	265	5
349	10	111	2	0	266	5
349	10	112	2	0	267	5
349	10	113	3390	0	0	1
349	10	114	1581	0	0	1
349	10	115	29	0	0	1
349	10	117	2	0	82	5
349	10	118	2917	0	0	1
349	10	119	2	0	20	12
349	10	120	2	0	119	5
349	10	121	144	0	0	1
349	10	122	185	0	0	1
349	10	123	2901	0	0	1
349	10	124	2	0	91	5
349	10	125	2	0	145	5
349	10	126	2	0	83	5
349	10	127	2	0	107	5
349	10	128	99	0	0	1
349	10	129	2	0	76	5
349	10	130	1366	0	0	1
349	10	131	3162	0	0	1
349	10	132	2	0	92	5
349	10	133	2	0	93	5
349	10	134	2	0	94	5
349	10	135	2	0	108	5
349	10	136	2	0	95	5
349	10	137	2	0	84	5
349	10	138	2	0	48	5
349	10	145	2	0	102	5
349	10	146	2	0	77	5
349	10	147	2	0	96	5
349	10	148	2	0	78	5
349	10	149	2	0	79	5
349	10	150	2	0	80	5
349	10	151	2	0	42	5
349	10	152	2	0	43	5
349	10	153	2	0	44	5
349	10	154	2	0	45	5
349	10	155	2	0	46	5
349	10	156	2	0	47	5
349	10	157	2	0	15	5
349	10	158	2	0	56	5
349	10	159	2	0	97	5
349	10	160	2	0	98	5
349	10	161	2	0	63	5
349	10	162	2	0	59	5
349	10	163	2	0	64	5
349	10	164	2	0	14	5
349	10	165	2	0	149	5
349	10	166	2	0	70	5
349	10	167	2	0	171	5
349	10	168	2	0	81	5
349	10	169	2	0	99	5
349	10	170	2	0	28	5
349	10	171	2	0	0	1
349	10	172	1359	0	3472	12
349	10	173	1359	0	3473	12
349	10	174	1359	0	3474	12
349	10	175	1359	0	3475	12
349	10	176	1359	0	3476	12
349	10	177	1359	0	3477	12
349	10	178	2	0	69	5
349	10	179	2	0	30	5
349	10	180	2	0	32	5
349	10	181	2	0	34	5
349	10	182	2	0	36	5
349	10	183	2	0	38	5
349	10	184	2	0	60	5
349	10	185	2	0	378	5
349	10	186	2	0	379	5
349	10	187	2	0	380	5
349	10	188	2	0	381	5
349	10	189	2	0	383	5
349	10	190	2	0	382	5
349	10	191	2	0	384	5
349	10	192	2	0	376	5
349	10	193	2	0	377	5
349	10	194	2	0	375	5
349	10	195	2	0	61	5
349	10	196	2	0	41	12
